emp_no,first_name,last_name,to_date,from_date,title
409898,Divier,Ishibashi,9999-01-01,1989-09-22,Engineer
409898,Divier,Ishibashi,9999-01-01,1989-09-22,Senior Engineer
410028,Xiadong,McClurg,9999-01-01,1985-09-17,Senior Staff
410028,Xiadong,McClurg,9999-01-01,1985-09-17,Staff
410372,Duri,Mitina,9999-01-01,1990-03-04,Engineer
410372,Duri,Mitina,9999-01-01,1990-03-04,Senior Engineer
410433,Kazuhisa,Riesenhuber,9999-01-01,1992-10-06,Senior Engineer
410616,Gudjon,Kalorkoti,9999-01-01,1994-04-14,Engineer
410616,Gudjon,Kalorkoti,9999-01-01,1994-04-14,Senior Engineer
410804,Ronnie,Denos,9999-01-01,1992-06-08,Engineer
410804,Ronnie,Denos,9999-01-01,1992-06-08,Senior Engineer
410881,Koichi,Grabner,9999-01-01,1990-04-24,Senior Engineer
411070,Otmar,Brandsma,9999-01-01,1987-05-28,Engineer
411070,Otmar,Brandsma,9999-01-01,1987-05-28,Senior Engineer
411082,Martine,Cangellaris,9999-01-01,1992-04-28,Engineer
411082,Martine,Cangellaris,9999-01-01,1992-04-28,Senior Engineer
411143,Goncalo,Barbanera,9999-01-01,1996-09-01,Senior Staff
412404,Mitsuyuki,Jeansoulin,9999-01-01,1999-10-28,Senior Engineer
412757,Leen,Peak,9999-01-01,1999-11-20,Engineer
413098,Hsiangchu,Taubenfeld,9999-01-01,1993-04-17,Senior Staff
413098,Hsiangchu,Taubenfeld,9999-01-01,1993-04-17,Staff
413205,Mototsugu,Prampolini,9999-01-01,1988-06-12,Senior Staff
413666,Remco,Duclos,9999-01-01,1988-04-18,Senior Staff
413666,Remco,Duclos,9999-01-01,1988-04-18,Staff
413729,Harjit,Ernst,9999-01-01,1992-04-26,Technique Leader
413831,Mohamadou,Grabner,9999-01-01,1991-11-25,Senior Staff
413831,Mohamadou,Grabner,9999-01-01,1991-11-25,Staff
413832,Marco,Jahnichen,9999-01-01,1995-03-28,Senior Staff
414027,Tadanori,Msuda,9999-01-01,1988-11-06,Engineer
414027,Tadanori,Msuda,9999-01-01,1988-11-06,Senior Engineer
414091,Wuxu,Kuhnemann,9999-01-01,1997-08-19,Engineer
414543,Bernd,Anick,9999-01-01,1988-11-19,Senior Engineer
414551,Elliott,Copas,9999-01-01,1994-09-13,Engineer
414551,Elliott,Copas,9999-01-01,1994-09-13,Senior Engineer
414662,Ipke,Schneeberger,9999-01-01,1985-09-20,Engineer
414662,Ipke,Schneeberger,9999-01-01,1985-09-20,Senior Engineer
414714,Chinho,Delgrande,9999-01-01,1996-11-07,Senior Staff
414814,Dayanand,Wielonsky,9999-01-01,1999-02-15,Staff
414897,Juyoung,Willoner,9999-01-01,1989-11-03,Senior Staff
414897,Juyoung,Willoner,9999-01-01,1989-11-03,Staff
415187,Juyoung,Peltason,9999-01-01,1998-09-01,Assistant Engineer
415338,Shigeo,Emmart,9999-01-01,1995-12-24,Assistant Engineer
415363,Conal,Shackell,9999-01-01,1986-01-25,Senior Staff
415363,Conal,Shackell,9999-01-01,1986-01-25,Staff
415563,Mrinalini,Bierbaum,9999-01-01,1986-03-12,Engineer
415563,Mrinalini,Bierbaum,9999-01-01,1986-03-12,Senior Engineer
416074,Alain,Lieberherr,9999-01-01,1987-05-11,Engineer
416074,Alain,Lieberherr,9999-01-01,1987-05-11,Senior Engineer
416383,Nectarios,Itschner,9999-01-01,1990-03-02,Senior Engineer
416383,Nectarios,Itschner,9999-01-01,1990-03-02,Engineer
416420,Adamantios,Heemskerk,9999-01-01,1986-08-08,Senior Staff
416492,Kannan,Meriste,9999-01-01,1992-08-12,Senior Engineer
416660,Nathalie,Luke,9999-01-01,1987-09-16,Assistant Engineer
416660,Nathalie,Luke,9999-01-01,1987-09-16,Engineer
416660,Nathalie,Luke,9999-01-01,1987-09-16,Senior Engineer
416720,Tokuyasu,Xiaoshan,9999-01-01,1991-09-19,Engineer
416720,Tokuyasu,Xiaoshan,9999-01-01,1991-09-19,Senior Engineer
416877,Gio,Orsini,9999-01-01,1988-12-07,Staff
416877,Gio,Orsini,9999-01-01,1988-12-07,Senior Staff
416892,Shooichi,Vandervoorde,9999-01-01,1996-08-16,Engineer
417435,Bouchung,Zaumen,9999-01-01,1999-01-29,Senior Staff
418239,Josyula,Motley,9999-01-01,1992-09-05,Senior Engineer
418247,Oscar,Oppitz,9999-01-01,1995-06-30,Senior Staff
418247,Oscar,Oppitz,9999-01-01,1995-06-30,Staff
418298,Arvin,Pusterhofer,9999-01-01,1995-03-02,Engineer
418298,Arvin,Pusterhofer,9999-01-01,1995-03-02,Senior Engineer
418309,Danel,Petereit,9999-01-01,1985-02-21,Engineer
418309,Danel,Petereit,9999-01-01,1985-02-21,Senior Engineer
418380,Kazuhiko,Gornas,9999-01-01,1993-05-20,Senior Engineer
418566,Kazuhide,Snedden,9999-01-01,1996-06-14,Senior Engineer
418606,Michaela,Otillio,9999-01-01,1994-01-05,Engineer
418717,Arunachalam,Magliocco,9999-01-01,1987-12-23,Senior Staff
418717,Arunachalam,Magliocco,9999-01-01,1987-12-23,Staff
418860,Ymte,Dalton,9999-01-01,1992-11-22,Senior Staff
418860,Ymte,Dalton,9999-01-01,1992-11-22,Staff
419099,Heon,Broomell,9999-01-01,1998-05-06,Staff
419953,Ung,Orlowski,9999-01-01,1991-07-22,Senior Staff
419953,Ung,Orlowski,9999-01-01,1991-07-22,Staff
420086,Susuma,Kitsuregawa,9999-01-01,1985-05-28,Engineer
420086,Susuma,Kitsuregawa,9999-01-01,1985-05-28,Senior Engineer
420476,Mariangiola,Bolsens,9999-01-01,1985-06-15,Senior Staff
420476,Mariangiola,Bolsens,9999-01-01,1985-06-15,Staff
420557,Mabhin,Eastman,9999-01-01,1989-08-02,Senior Staff
420557,Mabhin,Eastman,9999-01-01,1989-08-02,Staff
420694,Frazer,Barbanera,9999-01-01,1986-11-04,Staff
420694,Frazer,Barbanera,9999-01-01,1986-11-04,Senior Staff
420732,Willard,Morrin,9999-01-01,1996-05-27,Senior Staff
420732,Willard,Morrin,9999-01-01,1996-05-27,Staff
420759,Raimond,Solovay,9999-01-01,1997-10-03,Staff
420765,Shawna,Krider,9999-01-01,1990-03-09,Senior Staff
420765,Shawna,Krider,9999-01-01,1990-03-09,Staff
420877,Khosrow,Erez,9999-01-01,1990-02-11,Senior Staff
420877,Khosrow,Erez,9999-01-01,1990-02-11,Staff
421022,Shigeaki,Butner,9999-01-01,1996-07-13,Senior Staff
421033,Garnik,Randt,9999-01-01,1989-12-23,Senior Staff
421033,Garnik,Randt,9999-01-01,1989-12-23,Staff
421074,Zhaofang,Falster,9999-01-01,1994-06-29,Senior Staff
421074,Zhaofang,Falster,9999-01-01,1994-06-29,Staff
421312,Mariangiola,Bashian,9999-01-01,1999-09-18,Engineer
421384,Renny,Bednarek,9999-01-01,1987-06-01,Staff
421384,Renny,Bednarek,9999-01-01,1987-06-01,Senior Staff
421755,Shichao,Thiria,9999-01-01,1989-01-11,Assistant Engineer
421755,Shichao,Thiria,9999-01-01,1989-01-11,Engineer
421755,Shichao,Thiria,9999-01-01,1989-01-11,Senior Engineer
422146,Kenton,Miara,9999-01-01,1999-05-14,Engineer
422783,Jagoda,Uhrig,9999-01-01,1995-09-01,Engineer
423038,Takushi,Strehl,9999-01-01,1988-10-04,Senior Staff
423204,Uma,Stranks,9999-01-01,1991-09-13,Senior Staff
423204,Uma,Stranks,9999-01-01,1991-09-13,Staff
423208,Joydip,Krone,9999-01-01,1995-02-08,Engineer
423214,Tsutomu,Tetzlaff,9999-01-01,1987-09-24,Senior Staff
423214,Tsutomu,Tetzlaff,9999-01-01,1987-09-24,Staff
423327,Constantijn,Lichtman,9999-01-01,1994-06-26,Senior Staff
423327,Constantijn,Lichtman,9999-01-01,1994-06-26,Staff
423350,Heping,Monarch,9999-01-01,1988-04-15,Senior Staff
423350,Heping,Monarch,9999-01-01,1988-04-15,Staff
423633,Mariusz,Tokunaga,9999-01-01,1985-02-11,Senior Engineer
423993,Seshu,Kolvik,9999-01-01,1988-12-09,Technique Leader
424569,Danco,Luff,9999-01-01,1997-10-30,Engineer
424584,Kagan,Dredge,9999-01-01,1994-02-26,Engineer
424584,Kagan,Dredge,9999-01-01,1994-02-26,Senior Engineer
424685,Changho,Veevers,9999-01-01,1997-03-03,Senior Staff
424797,Theron,Itschner,9999-01-01,1985-05-16,Senior Staff
424797,Theron,Itschner,9999-01-01,1985-05-16,Staff
424805,Jacqueline,Zallocco,9999-01-01,1987-12-17,Senior Staff
424805,Jacqueline,Zallocco,9999-01-01,1987-12-17,Staff
424930,Xuejun,Reeker,9999-01-01,1988-11-18,Staff
424930,Xuejun,Reeker,9999-01-01,1988-11-18,Senior Staff
424984,Vasilis,Waleschkowski,9999-01-01,1996-05-26,Engineer
425437,Moni,Staudhammer,9999-01-01,1999-03-23,Engineer
425535,Alagu,Vieri,9999-01-01,1986-08-23,Senior Staff
425535,Alagu,Vieri,9999-01-01,1986-08-23,Staff
425540,Paddy,Zumaque,9999-01-01,1995-11-12,Senior Staff
425757,Yongdong,Jiang,9999-01-01,1990-10-13,Senior Staff
425780,Paris,Range,9999-01-01,1989-10-25,Senior Staff
425780,Paris,Range,9999-01-01,1989-10-25,Staff
425830,Guther,Conia,9999-01-01,1999-02-13,Engineer
425875,Jahangir,Kroft,9999-01-01,1990-06-11,Senior Staff
425875,Jahangir,Kroft,9999-01-01,1990-06-11,Staff
426153,Shahaf,Luce,9999-01-01,1999-04-06,Senior Staff
426168,Kaijung,Mateescu,9999-01-01,1987-11-18,Senior Staff
426168,Kaijung,Mateescu,9999-01-01,1987-11-18,Staff
426228,Supot,Badache,9999-01-01,1996-08-17,Engineer
426235,Danco,Rajala,9999-01-01,1991-03-29,Senior Staff
426235,Danco,Rajala,9999-01-01,1991-03-29,Staff
426644,Zejun,Broomell,9999-01-01,1995-01-19,Engineer
426644,Zejun,Broomell,9999-01-01,1995-01-19,Senior Engineer
426706,Karsten,Kawashima,9999-01-01,1994-03-15,Engineer
426706,Karsten,Kawashima,9999-01-01,1994-03-15,Senior Engineer
426795,Huican,Lunn,9999-01-01,1986-07-23,Senior Staff
426795,Huican,Lunn,9999-01-01,1986-07-23,Staff
426818,Gaurav,Fendler,9999-01-01,1992-02-15,Senior Staff
426818,Gaurav,Fendler,9999-01-01,1992-02-15,Staff
426819,Sandeepan,Kulisch,9999-01-01,1997-05-16,Engineer
426824,Gopalakrishnan,Mawatari,9999-01-01,1988-10-29,Senior Staff
426824,Gopalakrishnan,Mawatari,9999-01-01,1988-10-29,Staff
426958,Weijing,Viele,9999-01-01,1985-10-03,Engineer
426958,Weijing,Viele,9999-01-01,1985-10-03,Senior Engineer
427313,Utpal,Kemmerer,9999-01-01,1986-12-04,Senior Staff
427313,Utpal,Kemmerer,9999-01-01,1986-12-04,Staff
427320,Mamdouh,Ramamoorthy,9999-01-01,2000-01-13,Senior Engineer
427332,Feiyu,Hemaspaandra,9999-01-01,1995-06-04,Staff
427571,Torsten,Ranta,9999-01-01,1987-12-11,Engineer
427571,Torsten,Ranta,9999-01-01,1987-12-11,Senior Engineer
427776,Jaques,Navazio,9999-01-01,1989-04-04,Senior Staff
427776,Jaques,Navazio,9999-01-01,1989-04-04,Staff
427805,Haldun,Compeau,9999-01-01,1997-10-15,Senior Staff
427823,Jaques,Gecsei,9999-01-01,1999-07-13,Staff
427852,Adil,Kieras,9999-01-01,1992-07-20,Senior Engineer
428082,Ronghao,Alpin,9999-01-01,1991-09-11,Senior Staff
428082,Ronghao,Alpin,9999-01-01,1991-09-11,Staff
428160,Jamaludin,Kalorkoti,9999-01-01,1993-07-14,Senior Staff
428160,Jamaludin,Kalorkoti,9999-01-01,1993-07-14,Staff
428195,Hatsukazu,Rosca,9999-01-01,1986-10-13,Senior Staff
428195,Hatsukazu,Rosca,9999-01-01,1986-10-13,Staff
428219,Ghassan,Androutsos,9999-01-01,1987-12-26,Senior Staff
428219,Ghassan,Androutsos,9999-01-01,1987-12-26,Staff
428917,Theron,Billawala,9999-01-01,1989-02-17,Assistant Engineer
428917,Theron,Billawala,9999-01-01,1989-02-17,Engineer
428917,Theron,Billawala,9999-01-01,1989-02-17,Senior Engineer
429087,Hugh,Senzako,9999-01-01,1992-10-15,Technique Leader
429231,Kazuyasu,Schmiedel,9999-01-01,1985-09-07,Senior Staff
429231,Kazuyasu,Schmiedel,9999-01-01,1985-09-07,Staff
429238,Mona,Luck,9999-01-01,1989-05-11,Senior Staff
429249,Alassane,Wolniewicz,9999-01-01,1986-10-06,Engineer
429249,Alassane,Wolniewicz,9999-01-01,1986-10-06,Senior Engineer
429316,Seshu,Hiraishi,9999-01-01,1994-08-10,Senior Staff
429316,Seshu,Hiraishi,9999-01-01,1994-08-10,Staff
429381,Limsoon,Roohalamini,9999-01-01,1986-11-26,Senior Staff
429381,Limsoon,Roohalamini,9999-01-01,1986-11-26,Staff
429481,Subhada,Emmerich,9999-01-01,1996-03-06,Engineer
429520,Yongqiao,Francisci,9999-01-01,1999-12-01,Engineer
429532,Bartek,Vendrig,9999-01-01,1991-11-12,Senior Staff
429532,Bartek,Vendrig,9999-01-01,1991-11-12,Staff
429569,Fumiya,Chappelet,9999-01-01,1992-09-03,Assistant Engineer
429569,Fumiya,Chappelet,9999-01-01,1992-09-03,Engineer
429703,Ung,Honglei,9999-01-01,1986-09-02,Senior Staff
429703,Ung,Honglei,9999-01-01,1986-09-02,Staff
429899,Ranan,Marsiglia,9999-01-01,1999-08-13,Staff
429954,Renny,Gladwell,9999-01-01,1999-02-27,Staff
430054,Erzsebet,Setiz,9999-01-01,1993-06-10,Engineer
430054,Erzsebet,Setiz,9999-01-01,1993-06-10,Senior Engineer
430558,Xiong,Roisin,9999-01-01,1988-03-01,Engineer
430558,Xiong,Roisin,9999-01-01,1988-03-01,Senior Engineer
430593,Janalee,Lanzelotte,9999-01-01,1997-12-01,Senior Staff
430631,Kersti,Marsiglia,9999-01-01,1994-02-19,Engineer
430891,Khalil,Gien,9999-01-01,1991-08-06,Senior Engineer
431576,Masamitsu,Back,9999-01-01,1987-03-25,Staff
431576,Masamitsu,Back,9999-01-01,1987-03-25,Senior Staff
431657,Visit,Thiran,9999-01-01,1986-11-14,Engineer
431657,Visit,Thiran,9999-01-01,1986-11-14,Senior Engineer
431882,Hideo,Varman,9999-01-01,1997-06-19,Engineer
431887,Poorav,Ranst,9999-01-01,1996-06-01,Senior Engineer
432031,Adamantios,Matzat,9999-01-01,1987-03-01,Senior Staff
432031,Adamantios,Matzat,9999-01-01,1987-03-01,Staff
432034,Arfst,Uehara,9999-01-01,1993-11-15,Senior Staff
432121,Alair,Straney,9999-01-01,1986-11-15,Senior Staff
432121,Alair,Straney,9999-01-01,1986-11-15,Staff
432257,Kwangjo,Hiltgen,9999-01-01,1998-12-22,Engineer
432261,Arve,Bergere,9999-01-01,1987-07-28,Engineer
432261,Arve,Bergere,9999-01-01,1987-07-28,Senior Engineer
432399,Nitsan,Nollmann,9999-01-01,1990-09-10,Engineer
432399,Nitsan,Nollmann,9999-01-01,1990-09-10,Senior Engineer
432523,Takahiro,Maquelin,9999-01-01,1997-07-21,Engineer
432665,Flemming,Driscoll,9999-01-01,1991-06-28,Engineer
432665,Flemming,Driscoll,9999-01-01,1991-06-28,Senior Engineer
432787,Toshiko,Ibel,9999-01-01,1996-11-23,Senior Engineer
432956,Qunsheng,Birrer,9999-01-01,1986-05-13,Senior Staff
432956,Qunsheng,Birrer,9999-01-01,1986-05-13,Staff
433059,Bojan,Montresor,9999-01-01,1995-02-04,Staff
433157,Tomofumi,Serna,9999-01-01,1999-10-23,Staff
433260,Make,Olivero,9999-01-01,1991-06-01,Assistant Engineer
433260,Make,Olivero,9999-01-01,1991-06-01,Engineer
433438,Keiichiro,Miyakawa,9999-01-01,1993-09-12,Senior Staff
433438,Keiichiro,Miyakawa,9999-01-01,1993-09-12,Staff
434845,Takushi,Skogmar,9999-01-01,1985-06-07,Senior Staff
434845,Takushi,Skogmar,9999-01-01,1985-06-07,Staff
434936,Sahrah,Rosis,9999-01-01,1994-06-24,Engineer
434936,Sahrah,Rosis,9999-01-01,1994-06-24,Senior Engineer
435042,Brigham,Borstler,9999-01-01,1995-10-09,Staff
435060,Moie,Lieblein,9999-01-01,1996-07-12,Staff
435181,Kazuhide,Fiutem,9999-01-01,1992-05-10,Senior Staff
435181,Kazuhide,Fiutem,9999-01-01,1992-05-10,Staff
435289,Feixiong,Schurmann,9999-01-01,1987-02-15,Senior Staff
435289,Feixiong,Schurmann,9999-01-01,1987-02-15,Staff
435305,Berthier,Pramanik,9999-01-01,1993-01-23,Senior Staff
435305,Berthier,Pramanik,9999-01-01,1993-01-23,Staff
435370,Conal,Basart,9999-01-01,1991-05-17,Senior Staff
435588,Genta,Pepe,9999-01-01,1994-04-12,Senior Staff
435588,Genta,Pepe,9999-01-01,1994-04-12,Staff
435602,Dietrich,Kranzdorf,9999-01-01,1992-10-04,Senior Staff
435602,Dietrich,Kranzdorf,9999-01-01,1992-10-04,Staff
435774,Olivera,Bharadwaj,9999-01-01,1992-04-01,Senior Staff
435774,Olivera,Bharadwaj,9999-01-01,1992-04-01,Staff
435791,Hercules,Speer,9999-01-01,1994-03-07,Engineer
435791,Hercules,Speer,9999-01-01,1994-03-07,Senior Engineer
436558,Subir,Greibach,9999-01-01,1992-05-24,Senior Engineer
436797,Ohad,Henders,9999-01-01,1990-11-03,Senior Staff
436797,Ohad,Henders,9999-01-01,1990-11-03,Staff
436827,Wojceich,Limongiello,9999-01-01,1988-03-10,Senior Staff
436915,Feixiong,Haraldson,9999-01-01,1998-10-11,Staff
437276,Dines,DeMori,9999-01-01,1987-12-07,Senior Staff
437276,Dines,DeMori,9999-01-01,1987-12-07,Staff
437369,Kazuhide,Biran,9999-01-01,1995-01-25,Senior Staff
437395,Sumant,Thambidurai,9999-01-01,1994-01-02,Senior Staff
437395,Sumant,Thambidurai,9999-01-01,1994-01-02,Staff
437724,Erez,Luft,9999-01-01,1994-12-14,Staff
437870,Kerhong,Lorho,9999-01-01,1995-06-18,Staff
438038,Lena,Giaccio,9999-01-01,1999-03-17,Senior Staff
438264,Rasikan,Barreiro,9999-01-01,1991-09-27,Senior Staff
438264,Rasikan,Barreiro,9999-01-01,1991-09-27,Staff
438557,Lidong,Swist,9999-01-01,1999-09-16,Engineer
439377,Mari,Plessier,9999-01-01,1997-07-04,Senior Engineer
439905,Kousuke,Levasseur,9999-01-01,1990-03-16,Senior Staff
439905,Kousuke,Levasseur,9999-01-01,1990-03-16,Staff
439924,Gunilla,Kisuki,9999-01-01,1994-08-14,Senior Staff
439924,Gunilla,Kisuki,9999-01-01,1994-08-14,Staff
440325,Douadi,Sullins,9999-01-01,1999-09-25,Senior Staff
440435,Sandeepan,Rosti,9999-01-01,1991-11-26,Senior Engineer
440450,Tzvetan,Scharstein,9999-01-01,1994-06-16,Senior Staff
440450,Tzvetan,Scharstein,9999-01-01,1994-06-16,Staff
440642,Snehasis,Kalsbeek,9999-01-01,1988-01-06,Senior Staff
440642,Snehasis,Kalsbeek,9999-01-01,1988-01-06,Staff
440870,Filipp,Hasham,9999-01-01,1990-07-11,Senior Staff
440870,Filipp,Hasham,9999-01-01,1990-07-11,Staff
440937,Fabrizio,Usery,9999-01-01,1992-10-13,Senior Staff
440937,Fabrizio,Usery,9999-01-01,1992-10-13,Staff
441197,Miquel,Legleitner,9999-01-01,1985-06-28,Senior Staff
441197,Miquel,Legleitner,9999-01-01,1985-06-28,Staff
441536,Chinho,Collette,9999-01-01,1990-08-07,Senior Engineer
441954,Leszek,Marchegay,9999-01-01,1999-06-13,Engineer
441965,Claudi,Heijenga,9999-01-01,1988-08-30,Senior Staff
441965,Claudi,Heijenga,9999-01-01,1988-08-30,Staff
442002,Ravishankar,Baig,9999-01-01,1992-03-17,Senior Staff
442002,Ravishankar,Baig,9999-01-01,1992-03-17,Staff
442096,Martijn,DiGiano,9999-01-01,1990-06-15,Senior Engineer
442312,Zengping,Cusworth,9999-01-01,1991-06-07,Engineer
442312,Zengping,Cusworth,9999-01-01,1991-06-07,Senior Engineer
442490,Navid,Luke,9999-01-01,1994-10-17,Engineer
442653,Mona,Hebden,9999-01-01,1995-10-20,Engineer
442700,Siddarth,Masada,9999-01-01,1997-08-11,Staff
442898,Aksel,Gire,9999-01-01,1999-06-27,Engineer
443108,Christfried,Atrawala,9999-01-01,1990-07-13,Senior Staff
443485,Marke,Klerer,9999-01-01,1990-04-14,Senior Staff
443841,Shaw,Kading,9999-01-01,1992-07-16,Senior Staff
443841,Shaw,Kading,9999-01-01,1992-07-16,Staff
443873,Vatsa,Ramsay,9999-01-01,1994-02-04,Senior Staff
443873,Vatsa,Ramsay,9999-01-01,1994-02-04,Staff
444070,Heping,Skrikant,9999-01-01,1990-11-27,Staff
444070,Heping,Skrikant,9999-01-01,1990-11-27,Senior Staff
444099,Kousuke,Worfolk,9999-01-01,1988-03-22,Senior Staff
444099,Kousuke,Worfolk,9999-01-01,1988-03-22,Staff
444208,Irena,Cesareni,9999-01-01,1985-10-30,Senior Staff
444465,Prasadram,Bultermann,9999-01-01,1997-08-29,Senior Engineer
444487,Udi,Rullman,9999-01-01,1994-04-09,Senior Engineer
444643,Berna,Schonegge,9999-01-01,1998-06-28,Staff
445067,Eldridge,Kawashima,9999-01-01,1990-02-27,Engineer
445067,Eldridge,Kawashima,9999-01-01,1990-02-27,Senior Engineer
445152,Heping,Peac,9999-01-01,1985-03-20,Senior Staff
445152,Heping,Peac,9999-01-01,1985-03-20,Staff
445226,Oscar,Baumann,9999-01-01,1987-01-22,Senior Engineer
445226,Oscar,Baumann,9999-01-01,1987-01-22,Engineer
445570,Van,Nations,9999-01-01,1986-08-11,Technique Leader
445723,Gaurav,Roison,9999-01-01,1986-10-22,Staff
445723,Gaurav,Roison,9999-01-01,1986-10-22,Senior Staff
445941,Masako,Dechter,9999-01-01,1985-09-25,Technique Leader
445950,Ebru,Valtorta,9999-01-01,1992-12-09,Engineer
445950,Ebru,Valtorta,9999-01-01,1992-12-09,Senior Engineer
446121,Fay,Cochrane,9999-01-01,1999-12-13,Staff
446306,Hercules,Kabayashi,9999-01-01,1991-06-10,Senior Engineer
446424,DAIDA,Nooteboom,9999-01-01,1985-11-24,Engineer
446424,DAIDA,Nooteboom,9999-01-01,1985-11-24,Senior Engineer
446897,Takahiro,Dalton,9999-01-01,1992-09-30,Technique Leader
446959,Aram,Passino,9999-01-01,1995-01-28,Senior Engineer
447018,Dannz,Miara,9999-01-01,1992-12-04,Engineer
447018,Dannz,Miara,9999-01-01,1992-12-04,Senior Engineer
447135,Gennady,Rouquie,9999-01-01,1989-08-24,Senior Staff
447232,Aleksander,Schaaf,9999-01-01,1995-05-26,Senior Staff
447232,Aleksander,Schaaf,9999-01-01,1995-05-26,Staff
447376,Kirk,Zongker,9999-01-01,1999-12-10,Staff
447544,Stabislas,Kakkad,9999-01-01,1989-02-19,Senior Staff
447613,Paris,Restivo,9999-01-01,1986-11-21,Engineer
447613,Paris,Restivo,9999-01-01,1986-11-21,Senior Engineer
447877,Make,Heuser,9999-01-01,1988-07-02,Engineer
447877,Make,Heuser,9999-01-01,1988-07-02,Senior Engineer
447931,Martijn,Jeong,9999-01-01,1990-12-14,Senior Staff
447931,Martijn,Jeong,9999-01-01,1990-12-14,Staff
447966,Kamakshi,Hebert,9999-01-01,1997-01-17,Engineer
447966,Kamakshi,Hebert,9999-01-01,1997-01-17,Senior Engineer
447982,Shiv,Baezner,9999-01-01,1990-12-17,Engineer
447982,Shiv,Baezner,9999-01-01,1990-12-17,Senior Engineer
447999,Shiv,Vilarrasa,9999-01-01,1990-08-01,Engineer
447999,Shiv,Vilarrasa,9999-01-01,1990-08-01,Senior Engineer
448769,Mong,Dichev,9999-01-01,1997-10-11,Technique Leader
448900,Mart,Talmor,9999-01-01,1999-05-11,Staff
448918,Chiradeep,Arlazarov,9999-01-01,1989-10-06,Engineer
448918,Chiradeep,Arlazarov,9999-01-01,1989-10-06,Senior Engineer
448994,Haldun,Syang,9999-01-01,1997-02-11,Staff
449189,Jahangir,Bernatsky,9999-01-01,1995-09-30,Senior Staff
449815,Fumitaka,Quittner,9999-01-01,1988-04-20,Senior Staff
449815,Fumitaka,Quittner,9999-01-01,1988-04-20,Staff
449984,Hinrich,Perin,9999-01-01,1985-11-20,Engineer
449984,Hinrich,Perin,9999-01-01,1985-11-20,Senior Engineer
450184,Selwyn,Henseler,9999-01-01,1993-03-09,Senior Engineer
450255,Udo,Waymire,9999-01-01,1986-06-14,Technique Leader
450309,Gill,Orlowska,9999-01-01,1986-12-25,Technique Leader
450475,Saeed,Bahl,9999-01-01,1991-01-29,Senior Staff
450817,DAIDA,Frolund,9999-01-01,1987-07-17,Engineer
450817,DAIDA,Frolund,9999-01-01,1987-07-17,Senior Engineer
450888,Sedat,Rande,9999-01-01,1995-03-25,Senior Staff
450888,Sedat,Rande,9999-01-01,1995-03-25,Staff
450934,Chanjung,Raoux,9999-01-01,1992-05-25,Engineer
450934,Chanjung,Raoux,9999-01-01,1992-05-25,Senior Engineer
450936,Yuriy,Ponthieu,9999-01-01,1991-12-11,Senior Staff
450936,Yuriy,Ponthieu,9999-01-01,1991-12-11,Staff
451253,Jaihie,Ozeri,9999-01-01,1991-06-21,Senior Staff
451253,Jaihie,Ozeri,9999-01-01,1991-06-21,Staff
451272,Jacopo,Krohm,9999-01-01,1991-04-24,Engineer
451272,Jacopo,Krohm,9999-01-01,1991-04-24,Senior Engineer
451275,Bedrich,Isard,9999-01-01,1986-06-07,Senior Staff
451333,Radhika,Bonifati,9999-01-01,1995-03-11,Senior Staff
452137,Subir,Miake,9999-01-01,1993-07-11,Engineer
452137,Subir,Miake,9999-01-01,1993-07-11,Senior Engineer
452206,Arra,Esposito,9999-01-01,1994-11-03,Staff
452325,Taiji,Berstel,9999-01-01,1996-12-02,Engineer
452325,Taiji,Berstel,9999-01-01,1996-12-02,Senior Engineer
452347,Shigeichiro,Brattka,9999-01-01,1996-07-13,Senior Staff
452347,Shigeichiro,Brattka,9999-01-01,1996-07-13,Staff
452365,Fei,Gadepally,9999-01-01,1988-11-13,Assistant Engineer
452365,Fei,Gadepally,9999-01-01,1988-11-13,Engineer
452956,Gou,Thombley,9999-01-01,1987-04-09,Senior Engineer
452957,Alair,Nanard,9999-01-01,1996-02-10,Staff
452982,Lobel,Aloia,9999-01-01,1994-12-29,Senior Staff
453070,Aran,Rosenbaum,9999-01-01,1991-04-25,Senior Staff
453070,Aran,Rosenbaum,9999-01-01,1991-04-25,Staff
453154,Gao,Lally,9999-01-01,1996-03-01,Staff
453644,Berni,Takkinen,9999-01-01,1992-06-08,Senior Staff
453644,Berni,Takkinen,9999-01-01,1992-06-08,Staff
453688,Chinya,Leslie,9999-01-01,1995-10-28,Engineer
453723,Arne,Kohling,9999-01-01,1985-12-13,Engineer
453723,Arne,Kohling,9999-01-01,1985-12-13,Senior Engineer
453760,Ewing,Rajala,9999-01-01,1996-06-21,Senior Staff
453760,Ewing,Rajala,9999-01-01,1996-06-21,Staff
453790,Fai,Keirsey,9999-01-01,1994-10-12,Engineer
453790,Fai,Keirsey,9999-01-01,1994-10-12,Senior Engineer
453913,Stein,Perng,9999-01-01,1993-04-29,Senior Staff
453913,Stein,Perng,9999-01-01,1993-04-29,Staff
454338,Mohammed,Georg,9999-01-01,1998-08-03,Engineer
454378,Gina,Ossenbruggen,9999-01-01,1998-01-03,Technique Leader
454736,Nechama,Ermel,9999-01-01,1995-06-05,Engineer
454791,Xiaoqiu,Pietracaprina,9999-01-01,1994-07-09,Senior Engineer
454825,Kamakshi,Schusler,9999-01-01,1995-05-25,Engineer
